N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
242;2;2;5;0.993988568853861;0.996495136294828;NA;NA;NA;0.99979489136202;0.999193892138363;NA;NA;NA;0.99979489136202;0.999193892138363;NA;NA;NA;0.982726974275603;0.991817547466482;NA;NA;NA;2.16113233566284;0.050710916519165;0.0315711498260498;12.725919008255;22277.2269061974;22277.2269061974
408;2;4;4;0.99999667629536;0.999970983837664;NA;NA;NA;0.999999997374068;0.99999997708852;NA;NA;NA;0.999999997374068;0.99999997708852;NA;NA;NA;0.998634083523075;0.989416001682131;NA;NA;NA;2.31844758987427;0.166979312896729;0.0632054805755615;26.4118874073029;29741.3872067715;29741.3872067715
170;3;10;5;0.998210583870983;0.658290378529097;0.775411091661809;NA;NA;0.999999999998358;1;0.999999999999998;NA;NA;0.999999935470203;0.999999886142151;0.999999999121181;NA;NA;NA;NA;NA;NA;NA;2.14434385299683;0.00433111190795898;0.0108551979064941;NA;2705.73075397833;2696.8464343782
270;5;10;2;0.980724300615429;0.983800804371471;0.996832419114225;0.984091169510623;0.996777844189089;0.999999907367868;0.99999611051165;0.999993038798604;1;0.999992904139356;0.999984115129491;0.99999611051165;0.999993038798604;0.999996842414227;0.999992904139356;NA;NA;NA;NA;NA;2.1802442073822;0.015315055847168;0.0249404907226562;NA;5510.44894440626;5503.53018878948
490;5;10;2;0.995298621775806;0.998981240050984;0.999988374408464;0.999745520268961;0.999745520268961;0.99999999351208;0.999999711679849;0.99999999352174;0.999999717176963;0.999999717176963;0.99999999351208;0.999999711679849;0.99999999352174;0.999999717176963;0.999999717176963;NA;NA;NA;NA;NA;2.36524534225464;0.115304708480835;0.0895617008209229;NA;18217.6883364293;18211.3838486767
174;2;2;3;1;0.879578684487138;NA;NA;NA;1;0.983019550962;NA;NA;NA;1;0.983019550962;NA;NA;NA;1;0.983019550962;NA;NA;NA;2.08548593521118;0.018385648727417;0.0117216110229492;9.77259516716003;9373.62187266412;9373.62187266412
176;2;2;4;0.997477847425399;0.987163506650732;NA;NA;NA;0.997477847425399;0.996228396868922;NA;NA;NA;0.997477847425399;0.996228396868922;NA;NA;NA;0.986576609932178;0.987163506650732;NA;NA;NA;2.09931778907776;0.0190002918243408;0.0131936073303223;10.8856379985809;10981.2214423218;10981.0286896875
208;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.027583360672;0.0310530662536621;0.016758918762207;9.01054167747498;9228.2050455321;9228.2050455321
424;3;4;5;0.995541331575072;0.99999670793569;0.992040739330511;NA;NA;0.999999999790427;0.999999992970649;0.999999967303993;NA;NA;0.999999759639556;0.999999808840247;0.99999987298598;NA;NA;0.931611422080833;0.984572140231164;0.998461007656043;NA;NA;2.36634802818298;0.186994314193726;0.0795471668243408;35.0017817020416;42958.4190749221;42940.1108708164
260;2;10;2;0.99999841954185;0.999881900460795;NA;NA;NA;0.99999841954185;0.99999123509913;NA;NA;NA;0.99999841954185;0.99999123509913;NA;NA;NA;NA;NA;NA;NA;NA;2.15327072143555;0.0138633251190186;0.0267786979675293;NA;2828.68455839746;2828.68455839746
496;4;2;3;0.946915466267489;0.981681621661115;0.932920972192087;0.846643984573493;NA;0.993957722366486;0.994029656367511;1;1;NA;0.993957722366486;0.994029656367511;1;1;NA;0.958533062515513;0.981681621661115;0.927809089279279;0.930468117413646;NA;2.38658785820007;0.464569807052612;0.129958868026733;15.796115398407;112615.820929476;112612.668559317
384;5;2;3;0.684376605525328;0.776684181254125;0.825412827823168;0.796136347390098;0.852720868123489;0.97742436622927;0.9918146871196;0.992354511755479;1;0.992013587647866;0.99190446431927;0.9918146871196;0.992354511755479;1;0.992013587647866;0.97742436622927;0.900841724335821;0.975952334382602;0.810103296610041;0.947926606673638;2.36212992668152;0.233122110366821;0.0629079341888428;15.8613986968994;75467.6687388278;75460.7180339874
260;2;2;4;0.990069632228871;0.983691733674282;NA;NA;NA;1;0.998692333333654;NA;NA;NA;1;0.998692333333654;NA;NA;NA;0.988834553009897;0.998692333333654;NA;NA;NA;2.19718599319458;0.0609116554260254;0.0283963680267334;11.9182381629944;24038.8327306545;24038.8327306545
192;3;4;3;0.987630876515988;0.999610939653899;0.972688484836307;NA;NA;1;0.99992168031194;0.999924104313899;NA;NA;1;0.99992168031194;0.99957128964439;NA;NA;0.926675886038617;0.977455759441488;0.977813896229275;NA;NA;2.0926342010498;0.0151100158691406;0.0189526081085205;21.9244709014893;7172.8617685782;7169.76883097256
410;2;10;5;0.999999999835825;0.999999999900976;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2.32878518104553;0.0607068538665771;0.0634856224060059;NA;12753.9938958669;12745.5018149159
290;3;10;2;0.999724112808872;0.999987754294147;0.999997155673905;NA;NA;0.999997155673905;0.999999929089074;0.999997155673905;NA;NA;0.999997155673905;0.999999929089074;0.999997155673905;NA;NA;NA;NA;NA;NA;NA;2.19127655029297;0.019618034362793;0.0281946659088135;NA;4691.79848270555;4691.70210638837
342;4;2;5;0.791530542069785;0.558034976413082;0.825603868336074;0.745886983997022;NA;0.999205601572101;0.999565028425008;0.999571117692916;0.999206167138548;NA;0.999882642634266;0.99573198991378;0.999571117692916;0.999882863607176;NA;0.963229223309755;0.861981518101227;0.982144964398749;0.983171782686398;NA;2.53439950942993;0.136103391647339;0.0495452880859375;19.8431284427643;64766.5248264353;64750.6352195865
64;5;4;5;0.99999994740775;0.36438248062891;0.67309662858264;0.514507976139405;0.622644801478338;0.999737898941696;0.999405815182418;0.999976274855462;0.997605657312659;0.999997012264705;0.743807246907238;0.994892393892205;0.913064469506422;0.987076854434125;0.954387917697885;0.960798604803891;0.651313000913995;0.980237568548088;0.997605657312659;0.608668922453677;3.61598229408264;0.00103974342346191;0.00309371948242188;39.7453241348267;1220.52669162451;1213.49605089935
260;4;10;4;0.99999999994082;0.970757650393437;0.573554560508014;0.845814304980255;NA;0.999999999999939;0.999999999999999;0.999999999986688;0.99999999999572;NA;0.999999999638127;0.999999999984198;0.999999998422628;0.999999161479914;NA;NA;NA;NA;NA;NA;2.42570304870605;0.0141046047210693;0.0241141319274902;NA;6996.07627143073;6980.88751653792
284;2;4;5;0.999986658789314;0.999998185044882;NA;NA;NA;0.99999999178397;0.999999999990126;NA;NA;NA;0.999999953547428;0.999997359985266;NA;NA;NA;0.975438522383973;0.996743158428353;NA;NA;NA;2.17682385444641;0.0546844005584717;0.0323255062103271;26.7609276771545;15567.3535417321;15560.7677552944
344;5;2;2;0.587721537549751;0.913983408821202;1;0.746301318305901;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.26497220993042;0.136497974395752;0.0466094017028809;12.2045650482178;44829.3326251079;44826.6553237717
296;3;4;2;0.9978220452268;0.996637734036367;0.974929943049238;NA;NA;0.9978220452268;0.996637734036367;1;NA;NA;0.9978220452268;0.996637734036367;1;NA;NA;0.985198610227285;0.964782079709376;0.955390660447986;NA;NA;2.1581883430481;0.0603175163269043;0.0371577739715576;20.7927479743958;12205.9900336351;12205.9900336351
204;4;2;4;0.697847495483288;0.966267727048658;0.548822630817775;0.825973981693279;NA;0.997896406754405;0.997989252647296;0.997989252647296;0.997886346198389;NA;0.997896406754405;0.990246357465785;0.997989252647296;0.997886346198389;NA;0.98889522381207;0.946354755516441;0.906473272735241;0.930817349075139;NA;2.23407816886902;0.0297234058380127;0.0201876163482666;14.4786610603333;21741.7845848166;21735.272888939
390;3;10;5;0.999803313144059;0.767587870279447;0.91321079827104;NA;NA;1;0.999999999999997;1;NA;NA;1;1;0.999999999999911;NA;NA;NA;NA;NA;NA;NA;2.43196415901184;0.0545825958251953;0.053213357925415;NA;14478.0232497295;14456.0953775482
90;2;2;3;0.964515831797794;0.864301741471364;NA;NA;NA;0.964515831797794;1;NA;NA;NA;0.964515831797794;1;NA;NA;NA;0.964515831797794;1;NA;NA;NA;1.94966316223145;0.0025324821472168;0.00473904609680176;9.12370824813843;2429.35099042322;2429.35099042322
352;2;4;4;0.999929195704618;0.99998911795452;NA;NA;NA;0.999999789685497;0.999999943362338;NA;NA;NA;0.999999789685497;0.999999943362338;NA;NA;NA;0.994714826702082;0.996985266932092;NA;NA;NA;2.23846817016602;0.109572887420654;0.0554065704345703;26.0597372055054;21975.4609281969;21975.4609281969
334;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.16632723808289;0.11762547492981;0.048356294631958;10.123969078064;23739.2279093069;23739.2279093069
484;5;4;2;0.98420878939395;0.992883947534999;0.99896915289138;0.998417193753201;0.96047885281505;0.998969363066631;0.998966202920804;0.99896915289138;0.998417193753201;0.99841654916822;0.998969363066631;0.998966202920804;0.99896915289138;0.998417193753201;0.99841654916822;0.921604529957293;0.949152620643758;0.797214727650645;0.934030106316801;0.843077346556881;2.37867331504822;0.276824712753296;0.0978024005889893;27.8128871917725;44515.3574886454;44512.5436685701
334;5;2;3;0.938190781767356;0.501000423465171;0.651563306293142;0.778092167494045;0.78071597813113;0.990864582117935;0.991260405458703;0.990569465241897;1;1;0.97392714200108;0.991260405458703;0.990569465241897;0.965520717742972;1;0.890897322620829;0.843713686787991;0.890962362107268;0.964243151647334;0.901035585749993;2.34892845153809;0.140896797180176;0.0476922988891602;15.2416732311249;57184.0228292967;57174.7958407307
148;3;4;4;0.980253844817079;0.694171282481749;0.991879947687861;NA;NA;0.999914139118317;1;0.99999975069152;NA;NA;0.999992752182559;0.999980668314818;0.999309072326094;NA;NA;0.969640204324291;0.874245863231397;0.997703123914891;NA;NA;2.07655835151672;0.00606274604797363;0.00966906547546387;23.916366815567;4869.50708680566;4861.16681685506
356;5;4;5;0.999999859405552;0.680923195164853;0.94221166111186;0.0131139952286379;0.768117855863848;0.999999997268132;0.999999999423288;0.999999994893752;0.999999993991791;0.999999999851448;0.999999893277619;0.99999991724463;0.999999810530646;0.999999993991791;0.999999954006149;0.98928573466045;0.982972047381375;0.935514922197651;0.994796624100001;0.988081028959487;3.92928004264832;0.0951392650604248;0.0518403053283691;45.7247560024261;39420.2775836564;39412.3615345395
340;3;10;4;0.999117306808646;0.999080410665411;0.9827808508933;NA;NA;1;0.999999999999976;0.999999999999796;NA;NA;0.999999999612792;0.999999999999637;0.999999982582189;NA;NA;NA;NA;NA;NA;NA;2.35426950454712;0.0342843532562256;0.0447266101837158;NA;10363.5607435932;10350.7357557325
200;2;10;4;0.9999998989843;0.999999984167751;NA;NA;NA;0.99999999999853;0.999999999999987;NA;NA;NA;0.999999999749018;0.999999999999393;NA;NA;NA;NA;NA;NA;NA;NA;2.22121143341064;0.00680422782897949;0.0154151916503906;NA;2823.2923855476;2822.07505336579
198;4;2;4;0.889342498912318;0.747869631624524;0.587816984774721;0.938332776038365;NA;0.997834818447329;0.997989252647296;0.998295647909846;0.997618368041746;NA;0.986527423082922;0.997989252647296;0.859695099991738;0.988875527416564;NA;0.906198863394905;0.944479949813789;0.954574188181597;0.978404006690192;NA;2.25965809822083;0.0275740623474121;0.0151143074035645;14.6107838153839;20484.9227671008;20479.8663040954
236;5;4;5;0.999999821325718;0.0869501382027508;0.290284471856469;0.87973186837588;0.724942987003881;0.999999316677787;0.999997589422776;0.999986278888357;0.999999984787613;0.999999994519811;0.999819951345961;0.999992753379396;0.999918256167591;0.999825638181553;0.999999896668534;0.763772542732567;0.976874464892981;0.998755271090098;0.905475777056372;0.987810726680477;3.94924235343933;0.0293402671813965;0.0205481052398682;39.642582654953;17347.9531469096;17336.3208079994
494;5;2;5;0.983730463918357;0.284705361599889;0.943562588459617;0.263786075170598;0.687399831436837;1;0.999945165482825;0.999938591068661;0.999953138928065;0.999792535851784;0.999317362167631;0.99958676547297;0.999938591068661;0.999953138928065;0.999201319911679;0.835270362165745;0.93225852238776;0.903777137583192;0.950641905544594;0.924308714501998;4.04533433914185;0.463324308395386;0.129815578460693;25.9170727729797;153028.642427533;153019.915896595
100;4;10;5;0.996875334357847;0.837585650363833;0.777191884810261;0.515191978638756;NA;0.999989906054191;0.999999999828709;0.999999573105183;0.99999665019306;NA;0.999443688635867;0.99997202525144;0.999749072242517;0.99862750758519;NA;NA;NA;NA;NA;NA;2.4708092212677;0.00156950950622559;0.00861930847167969;NA;1066.48027904553;1057.57171958993
248;5;4;2;0.932329918564098;0.988121057013996;0.997187936383697;0.988066595094024;0.958715987019652;0.997187936383697;1;0.997187936383697;1;0.997203161359073;0.997187936383697;1;0.997187936383697;1;0.997203161359073;0.981004891832392;0.762011683600082;0.932329918564098;0.942563773065118;0.958715987019652;2.14887571334839;0.0346980094909668;0.0266251564025879;21.9564204216003;11646.9448405695;11645.6603461695
344;5;4;2;0.992637874853233;0.957136679274178;0.97413045805252;0.992655463159579;0.937254804703476;1;0.998274703004911;0.998284426092453;1;0.998238494350188;1;0.998274703004911;0.998284426092453;1;0.998238494350188;0.96380464998744;0.87582007099837;0.876431984743696;0.963887912917353;0.987977099953913;2.24893021583557;0.104158401489258;0.0561454296112061;24.4930460453033;22413.9088190955;22413.0158968685
452;4;4;4;0.942920479289292;0.992535860591496;0.866710992744295;0.699927467077207;NA;0.999999977574173;0.999999805065447;0.999999085206443;0.999999933510019;NA;0.99999886423005;0.999996857213004;0.999999776412338;0.999999933510019;NA;0.851347483522364;0.942607967260992;0.981486151909777;0.938027333259298;NA;2.49171948432922;0.22041916847229;0.0855553150177002;37.0352771282196;53214.9990773078;53193.5340628181
128;3;2;5;0.925445321283442;0.650614423531419;0.428319836380086;NA;NA;0.997147688480482;1;1;NA;NA;0.997147688480482;0.990345745435938;0.98647309220816;NA;NA;0.988373060706416;0.990345745435938;0.919980657143841;NA;NA;2.0963339805603;0.0073847770690918;0.00777602195739746;13.4098544120789;7860.37816701586;7856.52108498924
176;3;4;3;0.956232328321349;0.995924894461196;0.99994734680274;NA;NA;0.999928071098913;0.999307912564975;0.999621587700381;NA;NA;0.999928071098913;0.999900777521076;0.999621587700381;NA;NA;0.99964814592952;0.997131972654867;0.815207199718354;NA;NA;2.0888512134552;0.0111534595489502;0.0133483409881592;21.4966199398041;6058.91349349899;6057.3963357327
252;3;2;4;0.784777120612832;0.873034231682907;0.981522600886669;NA;NA;0.995802266218027;0.998345547394305;0.998684070427113;NA;NA;0.995802266218027;0.99117137143546;0.998684070427113;NA;NA;0.95741482837921;0.947139372217916;0.981522600886669;NA;NA;2.20739674568176;0.0552530288696289;0.029263973236084;13.5802438259125;28173.5885165127;28170.4894588233
112;2;4;2;0.990962458295837;0.986213845875573;NA;NA;NA;0.990962458295837;0.986213845875573;NA;NA;NA;0.990962458295837;0.986213845875573;NA;NA;NA;0.990962458295837;0.986213845875573;NA;NA;NA;1.96743154525757;0.00279068946838379;0.00606584548950195;16.2667095661163;1335.37171645025;1335.37171645025
160;5;10;4;0.999999998870048;0.374542390230538;0.250355778099718;0.405561563596277;0.821535933009092;0.999999999997054;0.999999999969073;0.999999999887185;0.999999999955517;0.999999992785141;0.999999864264635;0.999999955375446;0.999956252382475;0.999998737805791;0.999570039913262;NA;NA;NA;NA;NA;2.80722689628601;0.00398492813110352;0.0105645656585693;NA;2912.43582819441;2899.77441608507
280;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.19513845443726;0.0721981525421143;0.0352170467376709;9.7429506778717;16612.0779131332;16612.0779131332
286;3;2;5;0.985900958078849;0.756225811331768;0.984937303396564;NA;NA;0.999879473612085;0.998502580972962;0.999862568802047;NA;NA;0.999879473612085;0.999852280010213;0.999862568802047;NA;NA;0.954080880322636;0.978932829351249;0.993813828299875;NA;NA;2.24486517906189;0.0848119258880615;0.0341911315917969;16.0637030601501;39473.7574339384;39469.7788709503
380;5;10;3;0.999279982677521;0.094643475048448;0.435603970689679;0.634484420188295;0.957895909078674;0.999999999999726;0.999999999999966;0.999999999991485;0.999999999996465;0.99999999999719;0.999999999992585;0.999999943828715;0.999999999925629;0.999999999577919;0.999999993325933;NA;NA;NA;NA;NA;2.43053245544434;0.0490319728851318;0.0513017177581787;NA;14771.5721123307;14750.9547689414
352;4;2;5;0.581726855207513;0.962517452552487;0.221099798816673;0.871903633012149;NA;0.999607508904511;0.999585927968547;0.999192885841902;0.999072214058028;NA;0.999607508904511;0.998444802317649;0.999163271773867;0.999862420521188;NA;0.922233230571606;0.964810319606489;0.747164632714318;0.986977715404728;NA;2.5245156288147;0.146537780761719;0.0550129413604736;20.1601283550262;68757.2132380666;68747.7782327155
62;3;2;3;0.698666866842642;0.862759722716673;0.709512654392948;NA;NA;0.953081442494555;0.953496954833477;0.94579677917135;NA;NA;0.862383751604761;0.953496954833477;0.94579677917135;NA;NA;0.953081442494555;0.953496954833477;0.94579677917135;NA;NA;1.97879076004028;0.00118517875671387;0.00322246551513672;9.76827788352966;1491.9229845303;1490.98821341328
460;5;10;2;0.999863406123279;0.99984697193012;0.9988760571269;0.998559950847412;0.998598055997526;0.999999610714829;0.999999326092735;0.999999887157391;0.999999193805802;0.999999326092735;0.999999610714829;0.999999326092735;0.999999887157391;0.999999193805802;0.999999326092735;NA;NA;NA;NA;NA;2.36046075820923;0.0957942008972168;0.0779027938842773;NA;16044.0161169649;16030.6923838968
140;3;10;2;0.998885847438937;0.999858085360657;0.982427645516115;NA;NA;0.999930718315794;0.999858085360657;0.999858085360657;NA;NA;0.999930718315794;0.999858085360657;0.999858085360657;NA;NA;NA;NA;NA;NA;NA;2.07642388343811;0.00281238555908203;0.00825023651123047;NA;1083.91236235196;1083.7196097176
330;4;10;3;0.995736403218435;0.946076722799236;0.532562329080596;0.946389693646644;NA;0.999999995103499;0.999999999688642;0.999999999999883;0.999999999991417;NA;0.999999999038039;0.99999999830998;0.999999995313051;0.999999999186403;NA;NA;NA;NA;NA;NA;2.23880577087402;0.0315413475036621;0.0383832454681396;NA;9863.75006701615;9848.39912274572
290;5;10;3;0.999676489721618;0.43689509680898;0.527551789942928;0.788075957945329;0.118868643504353;0.999999999993944;0.999999998248648;0.999999999921298;0.999999999926038;0.999999999733144;0.999999878317363;0.999977944371149;0.999999994684586;0.999997971307678;0.999999991398083;NA;NA;NA;NA;NA;2.33587980270386;0.0203406810760498;0.0268332958221436;NA;8582.04639815693;8566.47175635568
396;4;4;3;0.961939955799469;0.997928085288694;0.92997843255579;0.989936547622218;NA;0.999997943267016;0.999942458472975;1;0.999953738109987;NA;0.999737469128489;0.999991249233413;1;0.999991145012923;NA;0.997195804231636;0.997832304672476;0.868693689734663;0.872589600098518;NA;2.28637504577637;0.166670322418213;0.0632407665252686;29.8196868896484;35872.7374809564;35862.8023613183
468;5;2;5;0.959440203024124;0.517299763486926;0.0645306170236978;0.360602519912932;0.362587629642993;0.999949520329603;0.999940003605053;0.999937981636415;0.999121941642483;0.999938348378334;0.999949520329603;0.999940003605053;0.999937981636415;0.994858322057905;0.999471009092226;0.906112223191926;0.981586748810742;0.703751086691246;0.947909776193453;0.986062250568925;3.83963918685913;0.391971588134766;0.0957207679748535;25.4039778709412;136368.584378229;136353.45786655
340;4;4;4;0.835783062831683;0.811272468216278;0.772160077713549;0.944480690793811;NA;0.999998351030408;0.999996694502237;0.999999056989773;0.99999918498116;NA;0.999962227815696;0.999999974572774;0.999985214145378;0.99999918498116;NA;0.98815363722075;0.988247076421603;0.982053815343522;0.675259866618463;NA;2.38748383522034;0.0915708541870117;0.0435688495635986;32.3623406887054;30057.0661204282;30040.5621994434
72;4;4;3;0.929393653583376;0.346554122516474;0.918623575930464;0.672212684507353;NA;0.999702021208381;0.999702021208381;0.999304912571263;0.999755782465445;NA;0.98807298386973;0.988998640884613;0.995135845089886;0.988803455996759;NA;0.855373468379364;0.930647288830057;0.946782572171939;0.973945661690911;NA;2.00611519813538;0.00119137763977051;0.00346040725708008;21.232337474823;1151.89914170841;1145.94112312876
170;5;10;5;0.999999964447365;0.0770177136899802;0.929526935184483;0.654082838032737;0.298427801336502;0.999999999996112;0.999999999912594;0.99999999999919;0.999999999211459;0.999999997277536;0.999967695206835;0.999996563268514;0.9999652417169;0.999191724412183;0.999999889220961;NA;NA;NA;NA;NA;4.03940773010254;0.00444316864013672;0.0109262466430664;NA;3483.2741937976;3468.53481872485
480;3;10;4;0.999999928979086;0.999999148824273;0.999589196678283;NA;NA;1;1;0.999999999999998;NA;NA;0.999999999999986;0.999999999999993;1;NA;NA;NA;NA;NA;NA;NA;2.4377646446228;0.116119146347046;0.0930769443511963;NA;20479.486660892;20456.6597997269
260;5;4;3;0.99602673892056;0.959616127741371;0.834600732610859;0.743132157650454;0.757395731679766;0.99998756059864;1;0.999967326151661;0.999976779735759;0.999969625074172;0.99998756059864;0.999870902377265;0.998777100484984;0.999671820452259;0.998872797759771;0.810032754377011;0.98077616775065;0.847482780321615;0.938492404740398;0.996800034078183;2.34136652946472;0.0405709743499756;0.0264532566070557;27.8154630661011;17309.1136755543;17295.0432450634
160;3;2;5;0.833875038005802;0.979544542498216;0.974667097036959;NA;NA;0.99954674394828;0.995667496135474;0.998042119992698;NA;NA;0.994000962424849;0.995667496135474;0.98217268535269;NA;NA;0.953186946415595;0.937688575125547;0.998042119992698;NA;NA;2.15729546546936;0.01413893699646;0.0111780166625977;13.9455449581146;12247.2796902414;12244.931197111
80;5;10;4;0.999514281234244;0.612998386202082;0.0152512043930891;0.512300673103335;0.614781341032414;0.999967524231548;0.999975477626799;0.999999998856331;0.999999859691591;0.999990671286696;0.998239036934359;0.999534697452702;0.625585144522947;0.989101560943262;0.983369981422448;NA;NA;NA;NA;NA;2.72274088859558;0.0012516975402832;0.00376343727111816;NA;703.78107000664;690.149466911907
88;5;2;5;1;0.269303171332268;0.110419329795645;0.0572292034020216;0.45953907959686;1;0.998538056519306;0.983113994219108;0.988175308850384;0.987562012372383;0.967872108507235;0.987630084758995;0.998633008280388;0.972878856075094;0.970175895261888;0.967872108507235;0.828180668730089;0.942016356414013;0.826163566800614;0.967872108507235;3.62999773025513;0.00253129005432129;0.00424790382385254;16.7078545093536;4747.69447330322;4743.66590992487
242;5;2;5;0.889676856770995;0.488647076041918;0.666636101997458;0.290198634472452;0.173109245014067;0.999214414980176;0.999823725411671;0.999801227679328;0.999732337805742;0.999175099723978;0.999214414980176;0.952835210597758;0.998170809172061;0.99816848405134;0.999175099723978;0.999214414980176;0.759887378604336;0.985231778371212;0.849829325277529;0.996283326528681;3.65004467964172;0.0490512847900391;0.0269873142242432;19.9582786560059;36551.3072065916;36540.5557729032
374;4;2;3;0.99195488688232;0.966832360712995;0.847004313428502;0.844484521591187;NA;0.99195488688232;1;0.991963229640442;0.992156903108892;NA;0.99195488688232;0.967961441935577;0.991963229640442;0.992156903108892;NA;0.97633387547672;0.967961441935577;0.976342086855561;0.975757991919656;NA;2.28779149055481;0.201689481735229;0.0580747127532959;15.0396635532379;63917.1569660342;63914.2658643528
290;2;2;4;0.986747405937015;0.993625703142516;NA;NA;NA;0.99875168741749;0.998698881597938;NA;NA;NA;0.99875168741749;0.998698881597938;NA;NA;NA;0.994689763814183;0.993625703142516;NA;NA;NA;2.17122268676758;0.081151008605957;0.0381784439086914;12.3925964832306;29686.2251475115;29686.324923617
312;2;4;4;0.999997424778818;0.999991052636549;NA;NA;NA;0.999999991907276;0.999999989740513;NA;NA;NA;0.999999991907276;0.999999989740513;NA;NA;NA;0.995376180437291;0.958078024229683;NA;NA;NA;2.21000957489014;0.0681989192962646;0.039811372756958;24.6391680240631;17160.356198177;17160.3063101242
280;2;4;4;0.999850530385883;0.99996954542669;NA;NA;NA;0.99999993861519;0.999999858618644;NA;NA;NA;0.99999993861519;0.999999858618644;NA;NA;NA;0.999452290138235;0.960809948093582;NA;NA;NA;2.25030493736267;0.0456130504608154;0.0287151336669922;24.1534194946289;13891.7862182349;13891.7862182349
80;3;4;2;0.80064551429965;0.985212609376635;0.977508337817855;NA;NA;0.977508337817855;0.985212609376635;0.977508337817855;NA;NA;0.977508337817855;0.985212609376635;0.977508337817855;NA;NA;0.977508337817855;0.985212609376635;0.977508337817855;NA;NA;1.95643997192383;0.00140762329101562;0.0039970874786377;16.6605818271637;886.322156141015;886.129403506661
108;5;2;5;0.993965352348398;0.233699777230707;0.552660918359547;0.461257635170512;0.843222856936181;0.971073192213052;0.990381597606992;0.991579665918365;0.989213977514873;0.992374982919624;0.993965352348398;0.974361849834921;0.999024484033201;0.954273926455002;0.990381597606992;0.9164714107535;0.698801854750315;0.894095031950005;0.972601297872453;0.928536049974751;3.56464123725891;0.00438284873962402;0.00512480735778809;16.9009366035461;7184.35968200754;7179.41160159924
316;3;4;4;0.999888278601377;0.999808703523351;0.999486988100889;NA;NA;0.99999967611543;0.999999992002084;0.99999754516247;NA;NA;0.99999967611543;0.999997662214994;0.999999670977408;NA;NA;0.980753171263609;0.998811328384436;0.944436691208014;NA;NA;2.31278514862061;0.0780429840087891;0.0375254154205322;28.4296326637268;22265.7632482218;22254.0209363323
500;4;10;4;0.999977094942881;0.75533350473937;0.233546916052639;0.446173721780226;NA;1;1;1;1;NA;1;0.999999999999978;0.999999985734054;0.999999999999993;NA;NA;NA;NA;NA;NA;2.63159847259521;0.129880428314209;0.0962190628051758;NA;25825.488981389;25804.9842213674
350;3;10;2;0.999873513188015;0.999997285005865;0.999965652850074;NA;NA;0.999998744286706;0.999997285005865;0.999997323651859;NA;NA;0.999998744286706;0.999997285005865;0.999997323651859;NA;NA;NA;NA;NA;NA;NA;2.21419835090637;0.033768892288208;0.0478014945983887;NA;6851.4927290665;6850.8105663117
258;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.09295535087585;0.0559613704681396;0.0318331718444824;9.36071157455444;14155.572070286;14155.572070286
390;2;2;4;0.999261243975664;0.995611879044274;NA;NA;NA;0.999261243975664;0.999240469376955;NA;NA;NA;0.999261243975664;0.999240469376955;NA;NA;NA;0.995747902516133;0.956282249656655;NA;NA;NA;2.26558303833008;0.183563232421875;0.0683817863464355;13.2353837490082;53976.9044925208;53976.9044925208
230;5;2;4;0.905169423612948;0.245092236318116;0.884816294475099;0.028865892387913;0.842589892041158;1;0.998223195533553;0.998356864009198;0.998433979736359;0.991435096828275;1;0.998223195533553;0.998356864009198;0.998433979736359;0.991153749883471;0.745099734023447;0.990965278636345;0.991491553265117;0.652892529354222;0.954300525200459;2.76279878616333;0.0422625541687012;0.0233500003814697;16.6266767978668;30720.0453151448;30713.9452467037
426;3;2;4;0.981241521564777;0.998063972803846;0.944070476118255;NA;NA;0.999236747983578;0.998063972803846;0.999215441064523;NA;NA;0.999236747983578;0.998063972803846;0.999215441064523;NA;NA;0.927141573223316;0.998063972803846;0.938911943265343;NA;NA;2.34965300559998;0.269482135772705;0.0854151248931885;16.2968089580536;81659.4167063734;81655.470814379
340;2;4;5;0.9999859354016;0.999993538166108;NA;NA;NA;0.999999996583608;0.999999994260151;NA;NA;NA;0.99999997393857;0.999999994260151;NA;NA;NA;0.988078526826574;0.995511009340359;NA;NA;NA;2.24131846427917;0.0996012687683105;0.0475494861602783;27.4350693225861;21854.1352006994;21853.9424480651
