N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;diversity_unconstrained;diversity_constrained
70;3;10;4;0.999943690757642;0.800290127857595;0.436611310642074;NA;NA;0.999992173367052;0.999997511037058;0.999990287036286;NA;NA;0.980876442962443;0.993759441072803;0.988833634369671;NA;NA;2.06512498855591;0.000988483428955078;0.00397562980651855;403.091146297527;391.280022615662
440;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.20171904563904;0.270198345184326;0.0854489803314209;41206.5526472094;41206.5526472094
462;4;2;3;0.805649565746563;0.880350268741188;0.956216392260557;0.980844245717359;NA;0.993817757501635;0.993121958760343;0.993564882262546;0.993338908975041;NA;0.993817757501635;0.993121958760343;0.993564882262546;0.993338908975041;NA;2.28450417518616;0.298383235931396;0.100080490112305;98194.2347480585;98191.6065147843
444;2;2;5;0.994739592908672;0.980786927469009;NA;NA;NA;0.999929519242212;0.999949161743857;NA;NA;NA;0.999929519242212;0.999949161743857;NA;NA;NA;2.36324405670166;0.274104595184326;0.08321213722229;76039.7941900993;76039.8406783637
145;2;5;5;0.999562632995032;0.999969246603995;NA;NA;NA;0.999999996017521;0.999999964795637;NA;NA;NA;0.999999996017521;0.999997543759852;NA;NA;NA;2.02934217453003;0.00420975685119629;0.00802278518676758;3266.22156273668;3261.63990504526
140;4;5;3;0.766128645493714;0.717371623693236;0.699080019796911;0.674684045373556;NA;0.999998033282781;0.999862878262069;0.999963256449156;0.999990405696861;NA;0.999948015921497;0.999862878262069;0.998531698325556;0.9973856192834;NA;2.03796768188477;0.00411176681518555;0.00819087028503418;3519.79708069041;3508.57130477167
290;3;5;2;0.999625862424689;0.994057209618751;0.999625155627255;NA;NA;0.999625862424689;0.999124205309981;0.999625155627255;NA;NA;0.999625862424689;0.999124205309981;0.999625155627255;NA;NA;2.11790823936462;0.0371439456939697;0.0318374633789062;9367.91232475561;9367.91232475561
72;5;2;4;0.533385197542973;0.562852271739022;0.361805027497532;0.650503565654112;0.63940686897266;0.954377502452193;0.991978230097183;0.924950286832041;0.990592803991979;1;0.954377502452193;0.991978230097183;1;0.818377867443241;1;2.51869130134583;0.00139546394348145;0.00356841087341309;2983.28912122464;2981.87620868875
420;2;5;2;1;0.999596470997527;NA;NA;NA;1;0.999596470997527;NA;NA;NA;1;0.999596470997527;NA;NA;NA;2.19689869880676;0.103514432907104;0.0727167129516602;15009.8828201921;15009.8828201921
130;4;2;2;0.860346667715422;1;0.860346667715422;1;NA;1;1;1;1;NA;1;1;1;1;NA;1.98774361610413;0.00777363777160645;0.00689435005187988;5617.40937585554;5616.52353214347
458;5;2;3;0.740175267615277;0.981176532794577;0.769963121415105;0.955704024190096;0.725986805330421;1;0.993215358539925;0.993062726768203;0.993525081558232;0.993176291034391;1;0.993215358539925;0.981310643123438;0.993525081558232;0.980990232703481;2.40372514724731;0.308602571487427;0.0956540107727051;108514.480435067;108500.640136412
100;5;10;5;0.999999932915069;0.694476824270263;0.766241218430375;0.363665482110037;0.837426795543042;0.999999981837443;0.999999847015398;0.999999364014791;0.999999995399774;0.999997913297073;0.999988173494281;0.995411846913272;0.996257527546373;0.99698345871884;0.999593448252098;3.92822885513306;0.00156164169311523;0.00517988204956055;1171.57184723572;1159.91479398961
310;3;2;5;0.974223660975222;0.973504851967008;0.921866127489956;NA;NA;1;0.999880852119507;0.99949175470116;NA;NA;1;0.994840792700856;0.99949175470116;NA;NA;2.22799491882324;0.0995681285858154;0.0383172035217285;45676.6541988931;45670.6950643416
458;4;2;5;0.997181151843299;0.541603244001856;0.759156522836093;0.784218044538754;NA;0.99994100587891;1;0.999932754748984;0.999509182740669;NA;0.998662145272664;0.999080919422972;0.999932754748984;0.999509182740669;NA;2.60598087310791;0.292237043380737;0.106581687927246;116619.233912919;116602.276180611
460;2;10;4;0.999999999965513;0.999999999997928;NA;NA;NA;1;1;NA;NA;NA;0.999999999999999;1;NA;NA;NA;2.30915904045105;0.0803539752960205;0.0752909183502197;14974.0197962207;14972.8523520916
220;5;2;4;0.726266586008838;0.386703729158694;0.906232522471915;0.352327457208479;0.141414914425642;0.970205873414837;0.998307741505718;0.998124251687769;0.998313734776928;0.998267068194252;0.994794102993064;0.978846334537843;0.998124251687769;0.998313734776928;0.968785324821176;2.58594846725464;0.0342199802398682;0.021503210067749;28213.4021941438;28207.2680635914
50;4;10;4;0.999993791327229;0.270349721352057;0.225158648418821;0.863586402158159;NA;0.999929762276789;0.999161231180048;0.99995899831612;0.998644323526165;NA;0.963684828443496;0.993834544057937;0.751991488583923;0.979500905250851;NA;2.09218525886536;0.000809907913208008;0.00319623947143555;228.893285932215;222.580286791282
320;5;10;5;1;0.119222359426123;0.334326555038352;0.456587947600946;0.489904929601274;0.999999999999998;1;0.999999999999998;0.999999999999773;1;0.999999997625073;0.999999999999991;0.999999999842414;0.999999999829986;0.999999999999798;4.08924341201782;0.0239331722259521;0.0384011268615723;12607.7109759725;12591.4644381442
400;4;10;5;0.999999999998855;0.232280852513998;0.558720925474629;0.346607196400845;NA;1;1;1;1;NA;1;0.999999999998676;0.999999999999997;0.99999999999993;NA;2.69798922538757;0.0480225086212158;0.0582995414733887;17602.9885908794;17587.4905398329
320;2;10;3;0.999999880135668;0.999999884679265;NA;NA;NA;0.999999999585268;0.99999999998423;NA;NA;NA;0.999999997056384;0.99999999998423;NA;NA;NA;2.17321872711182;0.0302836894989014;0.041248083114624;6254.29498992138;6253.61282716657
240;5;2;5;0.988803133399405;0.683063755668195;0.531354206445163;0.691677539945379;0.602571987234839;0.999707350506841;0.999733739724771;0.999766883218997;0.998010499323744;0.999817308167974;0.999707350506841;0.998172061198457;0.999766883218997;0.999783239839102;0.999817308167974;3.63671326637268;0.0371367931365967;0.0244500637054443;35905.2358180276;35900.9702265316
420;2;10;4;0.999999986561966;0.999999996275562;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.27636361122131;0.0611693859100342;0.0645549297332764;12518.1387330305;12517.503787498
290;2;10;5;0.999999999941199;0.999999999893556;NA;NA;NA;1;1;NA;NA;NA;1;0.999999999999921;NA;NA;NA;2.18746948242188;0.018916130065918;0.0313901901245117;6466.28995133948;6456.14708675789
254;2;2;5;0.993521432159383;0.980191192576694;NA;NA;NA;0.999222679944862;0.99843445480183;NA;NA;NA;0.999222679944862;0.999856668677565;NA;NA;NA;2.13342809677124;0.0586655139923096;0.0262224674224854;24672.209678056;24672.3094541615
360;4;10;5;0.999999999999902;0.208051740258875;0.816480867597976;0.817228828349154;NA;1;0.999999999999995;1;0.999999999999998;NA;0.999999999999857;0.999999999999777;0.999999999989197;0.99999999999999;NA;2.59205675125122;0.0364723205566406;0.048734188079834;14396.3494629083;14383.2183869899
440;5;10;2;0.999955410615642;0.983433493089211;0.999081036228009;0.999616741026954;0.994465097224899;1;0.99999918130681;0.999999179812401;1;0.999999864129692;0.999999631370685;0.99999918130681;0.999999179812401;0.999999631370685;0.999999864129692;2.33725905418396;0.0705530643463135;0.0633764266967773;14694.6578639669;14681.8356785424
130;2;5;5;0.999900990194904;0.999992813656756;NA;NA;NA;0.999999807860021;0.999995670572227;NA;NA;NA;0.99997384274523;0.999889169060187;NA;NA;NA;2.02630829811096;0.00344562530517578;0.00700473785400391;2573.40693374012;2566.13971350555
302;2;2;3;0.990305502435338;0.9323818073558;NA;NA;NA;0.990305502435338;0.990048843600815;NA;NA;NA;0.990305502435338;0.990048843600815;NA;NA;NA;2.19224095344543;0.0960464477539062;0.0401039123535156;27984.0816270722;27984.0816270722
318;4;2;3;0.930618489033383;0.564993997977852;0.990949543711205;0.989743680115444;NA;0.990279542283819;0.991005287610296;0.990949543711205;0.989743680115444;NA;0.990279542283819;0.970572920290564;0.990949543711205;0.989743680115444;NA;2.17697334289551;0.0785064697265625;0.0434315204620361;46579.4528883777;46576.8052336781
360;3;10;4;0.999995595989917;0.995288465003743;0.999990608043666;NA;NA;0.999999999999963;1;1;NA;NA;0.99999999999997;0.999999999971793;0.999999999998041;NA;NA;2.30209279060364;0.0371420383453369;0.0459191799163818;11486.4480418493;11469.9860750366
360;5;10;2;0.998944177220875;0.989644518613936;0.99761148993754;0.999813005090832;0.993255331745122;0.999997626645755;0.999999973938474;0.999999974366147;0.999999974366147;0.999999974366147;0.999969465150419;0.999999973938474;0.999999974366147;0.999956146783778;0.999995469472391;2.26994705200195;0.0376298427581787;0.0437657833099365;9825.07136918542;9812.86501368313
210;3;10;4;0.999705413093522;0.966458929271243;0.601294340477799;NA;NA;1;0.999999994397098;0.999999999996837;NA;NA;0.999999998668121;0.99999999999557;0.99999999996581;NA;NA;2.20342350006104;0.00772285461425781;0.0188577175140381;3900.05961535848;3890.56876772992
350;4;5;4;0.998581550485526;0.55702192790749;0.922822778827815;0.797867304899616;NA;0.999999991717817;0.999999994269031;0.999999999216981;0.999999985965286;NA;0.999999750460802;0.999999990329298;0.999999999216981;0.999999585749989;NA;2.33429908752441;0.0720300674438477;0.0488176345825195;25248.2422081522;25234.0877700667
270;5;5;4;0.999801334899582;0.451976257856458;0.355799070466789;0.959656345334832;0.551311597747617;0.999999986870121;0.999999849435902;0.999999996489285;0.999999998503512;0.999999999928342;0.999999432270866;0.999996456681571;0.999986727334235;0.999999697816421;0.999994276426758;2.7540066242218;0.0279290676116943;0.027313232421875;16915.3303699462;16902.3457751232
232;3;2;2;0.895471095629678;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.10239458084106;0.0331027507781982;0.0198633670806885;15067.5902807021;15067.5902807021
390;4;5;2;0.998722581535409;0.999536129713093;0.99681173161084;0.995086478037039;NA;1;0.999536129713093;0.999536129713093;1;NA;1;0.999536129713093;0.999536129713093;1;NA;2.22716379165649;0.100162982940674;0.0565276145935059;20325.9887467403;20325.6954890426
95;2;5;3;0.999349943192772;0.999519940723006;NA;NA;NA;0.999918175285073;0.999958186748691;NA;NA;NA;0.999918175285073;0.999958186748691;NA;NA;NA;1.95798802375793;0.001708984375;0.00489234924316406;1098.03248511647;1095.15756972731
300;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.1028847694397;0.0795555114746094;0.0380995273590088;19133.3116780419;19133.3116780419
160;2;10;4;0.999999999949938;0.999998684302486;NA;NA;NA;0.999999999999186;0.999999999801898;NA;NA;NA;0.999999999973191;0.999999999801898;NA;NA;NA;2.09392929077148;0.00381898880004883;0.00937962532043457;1811.27214581108;1804.69048811966
120;5;10;5;0.999999800409139;0.0120196329964875;0.708005074608685;0.757042656998065;0.625111982504118;0.999999997483741;0.999999998216032;0.999999999963033;0.999999999536648;0.999999557212269;0.999957401996678;0.999994868291439;0.999793083180759;0.997972709110651;0.999979384188341;3.94951677322388;0.00365900993347168;0.00762438774108887;1706.54858102971;1697.30645728811
306;3;2;3;0.970671030730162;0.930649150019743;0.919219939060243;NA;NA;0.990279886276064;0.990279886276064;0.990684784516883;NA;NA;0.990279886276064;0.990279886276064;0.990684784516883;NA;NA;2.2362380027771;0.0818061828613281;0.0396296977996826;36574.9727750323;36574.9900491977
320;5;2;2;0.910951576320349;1;0.910951576320349;0.910728910855853;1;1;1;1;1;1;1;1;1;1;1;2.20620441436768;0.135211944580078;0.0431449413299561;38841.2581292795;38840.7787400137
202;2;2;5;0.965916533565409;0.999647768954828;NA;NA;NA;0.998770664652751;0.999647768954828;NA;NA;NA;0.998770664652751;0.999647768954828;NA;NA;NA;2.0854058265686;0.0222194194793701;0.0144259929656982;15578.6483279982;15577.919676979
430;2;10;4;0.999999999994089;0.999999999678867;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.28095722198486;0.0664107799530029;0.0720705986022949;13099.9010420998;13097.9044418881
320;2;5;4;0.999995758453802;0.999964495823277;NA;NA;NA;0.99999999945147;0.999999999398308;NA;NA;NA;0.99999999945147;0.999999999398308;NA;NA;NA;2.23954319953918;0.0499775409698486;0.0421183109283447;14578.3358691683;14578.1930045868
395;3;5;4;0.999958699081455;0.999085199395664;0.99957256734286;NA;NA;0.999999984316365;0.999999999820534;0.999999997108113;NA;NA;0.999999998604179;0.999999996796244;0.999999997108113;NA;NA;2.30040979385376;0.0920541286468506;0.0574865341186523;27886.4670566648;27874.2765112928
462;2;2;4;0.996587950043633;0.999468200179159;NA;NA;NA;0.999416043884872;0.999468200179159;NA;NA;NA;0.999416043884872;0.999468200179159;NA;NA;NA;2.27505159378052;0.294981956481934;0.101884126663208;75362.9879981844;75362.9879981844
355;4;5;5;0.999670544246545;0.811868994705375;0.996154940008833;0.19921770828651;NA;0.999999999999476;0.99999999999929;0.999999999746857;0.999999999947906;NA;0.999999967783356;0.999999999671409;0.999999999777179;0.999999710043865;NA;2.53580856323242;0.0624539852142334;0.0437920093536377;28096.7393826015;28078.0770802258
390;3;2;5;0.979639562642987;0.952475352247426;0.975503122721738;NA;NA;0.99992404796566;0.999906887147801;0.999703281715681;NA;NA;0.99795623973817;0.999906887147801;0.998445679964332;NA;NA;2.31076598167419;0.176422357559204;0.0650267601013184;72507.5738241049;72501.1971284862
198;4;2;2;1;0.886922731013086;0.886922731013086;1;NA;1;1;1;1;NA;1;1;1;1;NA;2.06174945831299;0.0202386379241943;0.0147368907928467;13066.2714722024;13066.8073705873
420;4;10;4;0.999961139473715;0.91071271783356;0.881605452561542;0.457275959430838;NA;0.999999999999996;1;1;1;NA;0.999999999999968;0.999999999971618;0.999999999992047;0.999999999999833;NA;2.42154169082642;0.0584943294525146;0.0623750686645508;18109.7999650683;18086.5374584427
140;5;10;3;0.999988089166576;0.885872571475384;0.53777518021417;0.127097485230457;0.83490046685547;0.99999474246737;0.999999981728173;0.999999794453075;0.999999934976467;0.999999818099268;0.9999992658698;0.999825252224019;0.999935059703127;0.999961081909333;0.999946690448586;2.25377917289734;0.00279879570007324;0.00776457786560059;1982.16398529685;1971.36595773754
194;5;2;4;0.997455492078812;0.716695769684568;0.913771836387991;0.922321852915534;0.318211068574271;0.997455492078812;0.997962140824576;0.998101020495081;0.99769343369;0.997618368041746;0.987679409242652;0.997962140824576;0.869880280850671;0.99769343369;0.987410408434893;2.55798482894897;0.0254142284393311;0.0132520198822021;21745.0761075564;21735.6734540099
300;2;5;2;0.99469582980674;1;NA;NA;NA;0.99922040144896;1;NA;NA;NA;0.99922040144896;1;NA;NA;NA;2.12526106834412;0.0410280227661133;0.0333857536315918;7664.83837971573;7664.83837971573
250;4;2;2;1;1;1;0.899339984532569;NA;1;1;1;1;NA;1;1;1;1;NA;2.10961365699768;0.0531408786773682;0.0255331993103027;20843.4573141549;20843.0608805633
350;3;10;4;0.999821828651939;0.987910995132937;0.993268946941338;NA;NA;0.999999999999963;0.999999999999998;1;NA;NA;0.999999999937231;0.999999999998151;0.999999999998722;NA;NA;2.33635115623474;0.0341835021972656;0.0420267581939697;10957.7287251311;10942.1767532184
500;5;10;3;0.999748024102479;0.949355737448925;0.950863988099155;0.997938346357694;0.708072458058257;0.999999999999997;0.999999999951041;0.999999999999708;0.999999999993671;1;0.999999999125947;0.999999999998908;0.999999999999708;0.99999999999941;0.999999969297412;2.49433040618896;0.108300447463989;0.0945169925689697;25481.1416325202;25458.6386981034
288;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.10868167877197;0.0682356357574463;0.0332951545715332;17606.7734393502;17606.7734393502
66;3;2;5;0.997333542374362;0.555829749123694;0.374026641503878;NA;NA;0.997333542374362;0.99779822780464;0.994386714129059;NA;NA;0.975128434341427;0.928954284697326;0.994386714129059;NA;NA;2.01640224456787;0.0012364387512207;0.00322771072387695;2117.07351054078;2115.58336292507
306;3;2;2;1;0.908879305087935;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.16048860549927;0.085850715637207;0.0410435199737549;26085.6615903394;26085.6615903394
420;5;2;2;0.922243797669331;0.922226209455757;1;0.844748933737271;1;1;1;1;1;1;1;1;1;1;1;2.29143714904785;0.203854322433472;0.0843915939331055;66888.3076035773;66888.3076035773
265;5;5;2;0.589971738034649;0.951584268622875;0.951926728460971;0.985239794210106;0.983053578297395;0.999002892195328;0.998995005068551;0.999002892195328;0.999546653427794;0.999002892195328;0.999002892195328;0.998995005068551;0.999002892195328;0.999546653427794;0.999002892195328;2.18126058578491;0.0269782543182373;0.0241034030914307;10642.9923181585;10637.7615653337
192;2;2;4;0.997694954123783;0.988916881504029;NA;NA;NA;0.997694954123783;0.997643882626137;NA;NA;NA;0.997694954123783;0.988916881504029;NA;NA;NA;2.06788921356201;0.0204160213470459;0.0148475170135498;13018.8465413439;13018.1643785891
104;5;2;2;0.844405609251503;1;1;0.693538111520111;0.844063133294591;1;1;1;1;1;1;1;1;1;1;2.05847835540771;0.0038139820098877;0.0048365592956543;4077.68814677675;4076.1430085663
450;5;10;2;0.999590089213575;0.999634902727049;0.999002892123924;0.998596240750732;0.998998088708486;0.999999254416688;0.999999584414411;0.999999990367616;0.999999589474866;0.999999990316253;0.999999254416688;0.999999584414411;0.999998266988536;0.999999589474866;0.999999990316253;2.33646464347839;0.0777454376220703;0.0729386806488037;15353.7042917847;15342.8495738215
280;2;5;2;0.999598880200312;0.999094384725219;NA;NA;NA;0.999598880200312;0.999094384725219;NA;NA;NA;0.999598880200312;0.999094384725219;NA;NA;NA;2.10764670372009;0.0313632488250732;0.0297269821166992;6652.58650431262;6652.58650431262
240;2;10;4;0.99999999781168;0.999999821118808;NA;NA;NA;1;0.99999999999993;NA;NA;NA;0.999999999999973;0.99999999999993;NA;NA;NA;2.12115883827209;0.0103633403778076;0.0198326110839844;4130.66275749617;4125.54520141989
426;3;2;5;0.900089492979592;0.920987867244679;0.918140194832257;NA;NA;0.999717324911981;0.999722289260946;0.999709014387943;NA;NA;0.999717324911981;0.999722289260946;0.999010750938251;NA;NA;2.38904619216919;0.229572296142578;0.0825083255767822;86727.5006024652;86720.0188092675
190;4;2;2;1;1;1;1;NA;1;1;1;1;NA;1;1;1;1;NA;2.03866338729858;0.0168330669403076;0.0139684677124023;12041.1588286815;12041.1588286815
135;4;5;2;0.949712617100178;0.980188687371611;0.989814172888817;1;NA;0.998303085248203;0.99821169272868;1;1;NA;0.998303085248203;0.99821169272868;1;1;NA;2.01013565063477;0.0037693977355957;0.00840640068054199;2402.20637085384;2399.67047246897
226;5;2;4;0.539136788658355;0.550445559539594;0.343696911864417;0.577003649966468;0.921394516114711;1;0.998257479032667;0.998433979736359;0.998223195533553;0.991007712135082;1;0.998257479032667;0.998433979736359;0.998223195533553;0.997886346198389;2.74728918075562;0.0401105880737305;0.0217607021331787;29936.8863620901;29930.1373574338
180;2;2;3;0.98425229653871;0.952621491101318;NA;NA;NA;0.98425229653871;0.98286094328575;NA;NA;NA;0.98425229653871;0.98286094328575;NA;NA;NA;2.01568722724915;0.0166103839874268;0.0128774642944336;9914.20653823929;9914.20653823929
115;3;5;5;0.951068539326717;0.934780251461728;0.971478752035689;NA;NA;0.999999483573168;0.999999950562603;0.999999885947433;NA;NA;0.999866382542521;0.997990255538278;0.99999881985608;NA;NA;2.05754566192627;0.00257062911987305;0.00645995140075684;2467.08647139412;2461.26996230522
350;2;10;2;0.999999624913786;0.99999485071526;NA;NA;NA;0.999999624913786;0.999999970786776;NA;NA;NA;0.999999624913786;0.999999970786776;NA;NA;NA;2.16970610618591;0.031787633895874;0.0412306785583496;5219.40360468033;5219.40360468033
330;5;10;5;0.999999999719833;0.162008900923584;0.357557120388688;0.16689187217941;0.280015002819198;0.999999999999822;1;0.999999999999998;1;0.999999999999999;0.999999999916288;0.999999994847486;0.999999990849104;0.99999999997025;0.999999999997877;4.09974837303162;0.0246493816375732;0.0359749794006348;13354.4660451392;13334.1508658388
430;5;10;4;0.999999986854525;0.898503107463744;0.0449450019537928;0.0580493411824487;0.692395803864476;0.999999999999997;1;0.999999999999999;0.999999999999995;0.999999999999999;0.999999999999827;0.999999999987129;0.999999999999929;0.999999999911351;0.999999999999999;3.10726547241211;0.0584652423858643;0.0638442039489746;21506.7145692331;21483.0249330396
60;3;2;4;0.828195102585304;0.726859086740916;0.884541772704924;NA;NA;0.964997541418257;0.964997541418257;0.947210763335079;NA;NA;0.964997541418257;0.964997541418257;0.986136503442609;NA;NA;1.96004700660706;0.00103187561035156;0.00292134284973145;1541.10629677118;1538.95952548759
400;4;10;5;0.999999985015584;0.752305181415011;0.98807592512282;0.979047337787799;NA;1;1;1;1;NA;1;0.999999999919838;0.999999999999962;0.999999999994779;NA;2.63767218589783;0.0491600036621094;0.056527853012085;17587.0638122054;17564.0623385742
120;5;10;3;0.999999827803193;0.921384991314834;0.659786159475023;0.0159543068774;0.551674941141271;0.999999827803193;0.999999982353273;0.999997443674191;0.999997463633612;0.999999990435765;0.999962107912034;0.999945582185708;0.999999585103984;0.999871727111196;0.999998723951549;2.15911293029785;0.0021049976348877;0.00742363929748535;1419.70973787821;1411.0622102772
290;3;10;2;0.998926406538689;0.999997693394739;0.999663458014429;NA;NA;0.999993910209807;1;0.999994902563028;NA;NA;0.999993910209807;1;0.999994902563028;NA;NA;2.18449544906616;0.0188097953796387;0.0303158760070801;4706.15182782111;4706.15182782111
420;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.20574402809143;0.229505777359009;0.0875561237335205;49343.9326791429;49343.9326791429
210;3;10;4;0.99476590687636;0.830701767724461;0.99038778126708;NA;NA;0.999999999981137;0.999999999999931;0.999999999999966;NA;NA;0.999999994871449;0.999999999570656;0.999999999822111;NA;NA;2.15653443336487;0.00756025314331055;0.0169053077697754;3903.74509357931;3896.79127507662
450;2;10;4;0.999999999999984;0.999999999989685;NA;NA;NA;1;1;NA;NA;NA;1;0.999999999999997;NA;NA;NA;2.27936029434204;0.0730676651000977;0.138011932373047;14433.900288962;14433.4614958522
150;3;10;4;0.998511099423088;0.345452693541476;0.925651835512657;NA;NA;0.999999958782689;0.999999999672674;0.999999999819625;NA;NA;0.999997445721544;0.999999863590118;0.999999992042257;NA;NA;2.07963395118713;0.00323343276977539;0.00968217849731445;1887.57907469108;1881.69095566801
220;2;10;2;0.999960093659624;0.999901770696908;NA;NA;NA;0.999999760515781;0.99999703565927;NA;NA;NA;0.999999760515781;0.99999703565927;NA;NA;NA;2.05148100852966;0.00826501846313477;0.0162296295166016;2048.69971029911;2048.69971029911
430;5;10;5;0.9999999999976;0.117686588969422;0.312363854677091;0.304077994597366;0.637800307808536;1;1;1;0.999999999999999;1;1;0.999999999972527;0.999999993573559;0.999999999988258;0.999999999960405;4.27115225791931;0.0605640411376953;0.0648293495178223;22998.1503711117;22974.4144787371
350;4;10;2;0.998242997403162;0.994448410646743;0.99997677574116;0.997715744158661;NA;0.999999624913786;0.999999624913786;0.999998744286706;0.999997762063258;NA;0.999999624913786;0.999999624913786;0.999998744286706;0.999997762063258;NA;2.21378993988037;0.0340914726257324;0.0455985069274902;8163.54569888247;8161.6031154698
435;5;5;2;0.996021661346907;0.988830654028298;0.982090088307127;0.987669419775226;0.98206885427612;1;0.999830519784634;0.999832862293389;0.999624695134373;0.999832651351237;1;0.999830519784634;0.999832862293389;0.999624695134373;0.999832651351237;2.30337023735046;0.123512268066406;0.0680148601531982;28730.9076766148;28724.9478227512
470;3;10;4;0.999978630490582;0.999952795362248;0.999995542122673;NA;NA;1;1;0.999999999999993;NA;NA;0.999999999999999;1;0.999999999967583;NA;NA;2.51125597953796;0.0904140472412109;0.0789766311645508;19701.0212736715;19674.2372604719
350;4;10;5;0.999999999779942;0.742716957540846;0.466577431755585;0.45053976606871;NA;0.999999999999998;1;1;1;NA;0.999999999995478;0.999999999999075;0.999999999999999;0.999999999999991;NA;2.54474878311157;0.0336298942565918;0.0472297668457031;13536.9773354027;13527.0669956751
120;3;10;3;0.946936121392468;0.95151360783577;0.986769356754859;NA;NA;0.999999850028382;0.999999919026738;0.999999999058;NA;NA;0.999994297841585;0.999992823293957;0.99998132715378;NA;NA;2.01582551002502;0.00207710266113281;0.00651097297668457;1113.63586653392;1105.37179271239
455;4;5;3;0.996735392399588;0.99929327082453;0.979192379997292;0.999219744494639;NA;0.99999981450208;0.999999976392018;0.999999888954818;0.999999903245249;NA;0.999998138305612;0.99999955318713;0.999995642025942;0.999998903065094;NA;2.37153887748718;0.15291428565979;0.0872540473937988;37821.8084559231;37806.3769701003
460;3;5;5;0.998220878792569;0.999236841049284;0.998767473417856;NA;NA;0.999999999999993;0.999999999993246;0.99999999635148;NA;NA;0.999999997129707;0.999999998607003;0.999999999996636;NA;NA;2.35381150245667;0.15265154838562;0.0814850330352783;40309.9836877461;40286.5988014897
395;4;5;3;0.980149257576855;0.98913061628384;0.940071432664781;0.994499407363002;NA;0.999998200489843;0.999997828726465;0.999999228022031;0.999999767556637;NA;0.999998200489843;0.999997828726465;0.999999228022031;0.999991766040089;NA;2.24794554710388;0.110296010971069;0.0660960674285889;28410.0938194394;28394.8102806368
480;5;5;2;0.983729216704813;0.989811146288462;0.989633960637433;0.994538286376462;0.990864198534788;0.999690863501534;0.999692564561791;0.999686984114153;0.999692617493508;0.9998626399757;0.999690863501534;0.999692564561791;0.999686984114153;0.999692617493508;0.9998626399757;2.42078447341919;0.185084581375122;0.0923209190368652;34984.1693122982;34982.2800130121
140;2;10;3;0.999997218361117;0.999832459525365;NA;NA;NA;0.99999994114586;0.999999957585116;NA;NA;NA;0.99999994114586;0.999999344982817;NA;NA;NA;1.99942493438721;0.00279450416564941;0.00737690925598145;1202.37732773867;1197.60218845504
370;5;10;2;0.994521254982099;0.999878545166143;0.999674416489901;0.999344538852583;0.999163208084307;0.999998228545489;0.999998246668825;0.999999025435726;0.999999706760646;0.999998984238426;0.99997519080272;0.999998246668825;0.999999025435726;0.999999706760646;0.999981131508505;2.26454544067383;0.0411324501037598;0.0512776374816895;10368.6768570021;10359.71603617
380;4;10;2;0.999891037394253;0.999708373955282;0.999937381436256;0.999708373955282;NA;0.999998433956948;0.999999133030236;0.999999735091214;0.999999133030236;NA;0.999998433956948;0.999999133030236;0.999999735091214;0.999999133030236;NA;2.23557353019714;0.0445072650909424;0.0499517917633057;9636.24576759656;9632.98121819248
118;4;2;2;1;1;0.85390254887923;1;NA;1;1;1;1;NA;1;1;1;1;NA;2.02614378929138;0.00508666038513184;0.00626230239868164;4607.62317621549;4607.62317621549
468;5;2;3;0.880239174402959;0.925957175544877;0.513782999490797;0.975155603048032;0.90070307075906;0.981124709931755;1;0.993413571318256;1;1;0.993465739550951;1;0.993413571318256;1;1;2.39347434043884;0.333263874053955;0.0960586071014404;112577.564176812;112564.915311389
80;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1.92065453529358;0.00189781188964844;0.00407838821411133;1345.12907576313;1345.12907576313
246;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.1099910736084;0.0404019355773926;0.0192356109619141;12852.4724317744;12852.4724317744
490;5;10;4;0.999999963943338;0.862404939835789;0.142326425305714;0.801556276138306;0.380587379446378;1;1;1;0.999999999999994;0.999999999999992;0.99999999994855;0.999999999998136;0.999999999999986;0.999999999999443;0.999999999999957;3.11642861366272;0.0965254306793213;0.0912101268768311;27893.9835923723;27872.8679926452
