N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
210;5;10;4;0.999999876234968;0.964859555452424;0.956636111767702;0.124815102858037;0.67771730896041;0.999999999999847;0.999999999999625;0.999999999999999;0.999999999999996;0.999999999999197;0.999999999969759;0.999999999902779;0.999999999970483;0.999999989014264;0.999999999999197;NA;NA;NA;NA;NA;3.10912585258484;0.00881385803222656;0.037703275680542;NA;5837.55889607153;5830.47131013994
340;2;10;4;0.999999998550374;0.999999996808362;NA;NA;NA;1;0.999999999999998;NA;NA;NA;0.999999999999998;0.999999999999998;NA;NA;NA;NA;NA;NA;NA;NA;2.43495893478394;0.0320250988006592;0.0895857810974121;NA;9515.87286760114;9514.45865403877
178;3;2;4;0.962750841409609;0.945628822484257;0.856310155941246;NA;NA;0.992978193173717;0.997083880131022;0.997752973630241;NA;NA;0.992978193173717;0.997083880131022;0.997752973630241;NA;NA;0.931948369656252;0.974438480479777;0.961972070806211;NA;NA;2.31824660301208;0.0205976963043213;0.0360677242279053;16.2074480056763;16355.4700073567;16355.8895443969
192;3;4;3;0.993337268845832;0.99136264776248;0.999099146880471;NA;NA;0.999915274008391;0.999986073498696;0.999986910361982;NA;NA;0.999915274008391;0.999986073498696;0.999986910361982;NA;NA;0.996486779332307;0.940519546703584;0.986108094613557;NA;NA;2.29641008377075;0.013164758682251;0.0349018573760986;28.2197184562683;8805.62706109228;8803.56131675826
244;3;4;5;0.994322467399401;0.973053039704938;0.961945012169082;NA;NA;0.999999995301576;0.999999995591631;0.9999999926842;NA;NA;0.999999995301576;0.999999995591631;0.9999999926842;NA;NA;0.783142360383804;0.997891461118716;0.982660391453835;NA;NA;2.4697744846344;0.0349085330963135;0.0526347160339355;37.6931400299072;15945.7183442567;15938.8502747361
398;5;2;5;0.999367749333442;0.164187942414908;0.589096210716444;0.117027159502175;0.572352078152662;0.999886316742599;0.999324591544096;0.999927245499695;0.99991049587816;0.999926044258934;0.999886316742599;0.999926044258934;0.999225266906323;0.99991049587816;0.999926044258934;0.973170264324701;0.974405837411115;0.975415840407666;0.894268080067967;0.793794631273105;4.03027701377869;0.185024499893188;0.190029621124268;32.6340267658234;110817.704947284;110810.447132952
490;5;2;3;0.548434597659556;0.757267295917293;0.811511530894599;0.767647174077676;0.887440347424675;0.982817413432887;0.994217060838927;0.994265413168618;0.993319700708165;0.993690620789167;0.993442363626255;0.994217060838927;0.994265413168618;0.993319700708165;0.993690620789167;0.72442113713372;0.956735326808115;0.994265413168618;0.982918542834842;0.880048660451262;2.84889054298401;0.514056921005249;0.256420373916626;25.9932963848114;151896.162763919;151878.786635852
168;5;2;5;0.987226454606128;0.564873542120646;0.830537978813671;0.527316262548262;0.833071448916574;0.998217868488676;0.998044159188153;0.99965551138181;0.998153560019022;0.998031248137497;0.998217868488676;0.998044159188153;0.992644815475928;0.998153560019022;0.993965079231777;0.998217868488676;0.812188086311877;0.882510029488051;0.823881555688986;0.868883298417842;3.97761535644531;0.0161697864532471;0.0285542011260986;24.0317134857178;19645.5609544336;19640.3604682109
360;4;4;3;0.988673278996755;0.979840484723563;0.994464276384269;0.995348863450939;NA;0.999987595068472;0.999993974464651;0.999994730055617;1;NA;0.999987595068472;0.999953002521191;0.999994730055617;1;NA;0.890257226136032;0.95707372195769;0.979975931358188;0.926829884781814;NA;2.49605178833008;0.125645875930786;0.129471778869629;39.4082062244415;36492.6793817114;36481.3501445902
210;5;2;3;0.552496187509975;0.911451751734593;0.652191513765702;0.604175448671036;0.311561486244508;0.985563596000838;0.985879820513616;0.985673599247197;0.986877053657713;1;0.985563596000838;0.985879820513616;0.985673599247197;0.986877053657713;1;0.985563596000838;0.81790694386983;0.95791000780051;0.897066224068501;0.832564392078263;2.53949570655823;0.033787727355957;0.0531811714172363;18.9536266326904;27831.2211718142;27824.5279947229
480;2;10;3;0.999999999819253;0.999999988903516;NA;NA;NA;0.99999999999977;0.999999999998306;NA;NA;NA;0.99999999999977;0.999999999998306;NA;NA;NA;NA;NA;NA;NA;NA;2.52507376670837;0.120942115783691;0.181676149368286;NA;17437.4597308513;17437.4597308513
100;5;4;2;0.956125518017354;0.702223278872397;0.955322840008466;0.955322840008466;0.956125518017354;1;0.989175691855708;1;1;1;0.956125518017354;0.989175691855708;1;1;0.956125518017354;0.810557353517372;0.989175691855708;0.885047424605038;1;0.810557353517372;2.21241021156311;0.0022881031036377;0.0121288299560547;26.6468296051025;2662.62418934343;2661.54279016126
160;4;10;5;0.999922349549708;0.556076204426982;0.0524750593153356;0.12628590247607;NA;0.999999999999998;0.999999999986301;0.999999999999907;0.99999999999932;NA;0.999999999976348;0.999999911483013;0.99999999286709;0.999999876209029;NA;NA;NA;NA;NA;NA;2.64792013168335;0.00394320487976074;0.0226681232452393;NA;3101.56777512212;3090.2534558444
148;4;4;4;0.996947329666796;0.922064663023088;0.518710079662545;0.417635960439553;NA;0.99999910143042;0.999995138779668;0.999997997849253;0.999994624040014;NA;0.99990966900725;0.999995138779668;0.999997997849253;0.999994624040014;NA;0.997116801242654;0.731371729710606;0.930392491117121;0.948316567855494;NA;2.51992630958557;0.00678920745849609;0.0253481864929199;35.5392215251923;6537.43712197635;6532.46484390734
390;4;10;3;0.963126425768481;0.971656553650372;0.988858972879679;0.984477020714337;NA;0.999999999999821;0.999999999998795;0.999999999999583;0.999999999998313;NA;0.999999999999821;0.999999999821119;0.999999999987701;0.999999999998313;NA;NA;NA;NA;NA;NA;2.56291651725769;0.0561349391937256;0.141798973083496;NA;17062.1928557256;17050.8260380128
88;5;4;4;0.998825252991455;0.365659165013378;0.335342851015431;0.627842564716929;0.134031383647198;0.999801292081992;0.999976758060889;0.999903995458454;0.999976648662774;0.999997246126533;0.999176776381876;0.999773111791442;0.994315297762715;0.99977250705592;0.99988172124898;0.892733013084317;0.990378165325338;0.901936130263653;0.736032547895057;0.892276249245752;2.79739809036255;0.00172853469848633;0.00976276397705078;38.2509729862213;2561.04340640863;2555.46610979481
174;2;2;3;0.983174505555633;0.983193676262718;NA;NA;NA;0.983174505555633;0.983193676262718;NA;NA;NA;0.983174505555633;0.983193676262718;NA;NA;NA;0.983174505555633;0.983193676262718;NA;NA;NA;2.3845329284668;0.0165088176727295;0.0281100273132324;12.4971027374268;11470.3017254509;11470.3017254509
96;3;2;2;0.838117845210507;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.14270544052124;0.00341582298278809;0.0128569602966309;11.7183763980865;3616.88407406913;3616.88407406913
410;3;10;5;0.99920380814613;0.939129504078657;0.963666533884011;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;2.67228317260742;0.0706150531768799;0.150640726089478;NA;17994.6998182023;17984.6370192951
500;2;10;2;1;0.999997227750107;NA;NA;NA;1;0.999999923023894;NA;NA;NA;1;0.999999923023894;NA;NA;NA;NA;NA;NA;NA;NA;2.5324535369873;0.125267267227173;0.188868045806885;NA;15074.3494834576;15074.3494834576
148;4;4;2;0.863595029253089;0.960444199669988;0.754761921881121;0.959271618492423;NA;0.993873551230637;0.993992235187743;0.990807582678921;0.993805916549068;NA;0.993873551230637;0.993992235187743;0.990807582678921;0.993805916549068;NA;0.993873551230637;0.993992235187743;0.95520696633434;0.703303823651563;NA;2.22239208221436;0.00715923309326172;0.0222227573394775;26.0067615509033;5114.02226354708;5113.40652440689
60;2;10;4;0.997376264142555;0.634120159285817;NA;NA;NA;0.99999958117225;0.999995409821801;NA;NA;NA;0.998239930774652;0.997043989531688;NA;NA;NA;NA;NA;NA;NA;NA;2.14353084564209;0.00114727020263672;0.00968432426452637;NA;276.568542494924;267.740115370178
220;2;10;4;0.999999999801414;0.999999099115103;NA;NA;NA;0.999999999998944;0.999999999999999;NA;NA;NA;0.999999999998944;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;NA;2.33298802375793;0.0104985237121582;0.0452635288238525;NA;3957.29473145273;3956.46630432798
380;5;4;4;0.996526168946626;0.559541041033471;0.953387168475161;0.205782894297742;0.568021544499393;0.999999740864802;0.999999809610611;0.999999987519661;0.999999498252024;0.999999852885999;0.999999719200015;0.999999990516163;0.999999987519661;0.999999968894329;0.999999852885999;0.90000254250233;0.744081472767007;0.990999275744611;0.995965952828495;0.777020708682326;3.05968260765076;0.107500076293945;0.132619619369507;55.2416424751282;48696.0659182349;48684.5961516274
260;5;4;5;0.99970367190194;0.771896844583034;0.475663703584405;0.44174317305565;0.546753420218052;0.999999738562149;0.99999988372583;0.999999982417393;0.999999980575121;0.999999992422254;0.99999995170171;0.999999887739367;0.999999004468605;0.999999980575121;0.999978101910377;0.993441859021771;0.957253676434468;0.820525763546829;0.882875187310713;0.972255713771975;4.10117292404175;0.0362911224365234;0.0633065700531006;53.6013524532318;23509.3878353951;23501.2774657424
180;4;10;4;0.999999992248342;0.305239209957554;0.411218097089055;0.174113199222452;NA;0.999999999982638;0.99999999999346;0.999999999980406;0.999999999998918;NA;0.999999456797224;0.999999932472221;0.999999998137412;0.999997321574212;NA;NA;NA;NA;NA;NA;2.56944394111633;0.00626277923583984;0.0298733711242676;NA;3814.49378354453;3800.26812250504
256;5;2;2;0.80258144828245;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.900511468131398;1;1;2.37429809570312;0.0582590103149414;0.0758571624755859;16.3929350376129;35187.7407391768;35186.9636323057
394;4;2;3;0.945429687885785;0.867129868562393;0.976930813397421;0.812095055686557;NA;0.992561403136311;0.992721122497681;0.992561375607619;1;NA;0.992561403136311;0.992721122497681;0.992561375607619;1;NA;0.945429687885785;0.7601343246328;0.992561375607619;0.969521739678702;NA;2.52043914794922;0.260176658630371;0.182736873626709;20.4922754764557;87455.3153894637;87454.0530012183
340;3;10;3;0.999857428147071;0.999998718618469;0.99999351690367;NA;NA;0.999999999998366;0.999999999984983;0.999999999999626;NA;NA;0.999999999600292;0.999999999790142;0.999999999707458;NA;NA;NA;NA;NA;NA;NA;2.61744928359985;0.0384166240692139;0.0999414920806885;NA;11083.4190423503;11069.8781481467
370;5;10;4;0.999999999996945;0.217544978788159;0.542489557837907;0.831124198566324;0.322824285660453;1;0.999999999999996;1;1;1;0.999999999999914;0.999999999999962;1;1;0.999999999999996;NA;NA;NA;NA;NA;3.12635922431946;0.0481178760528564;0.125099420547485;NA;18335.6732604248;18324.5786389356
404;2;4;4;0.999999886709019;0.999999747834861;NA;NA;NA;0.999999886709019;0.999999980707391;NA;NA;NA;0.999999886709019;0.999999980707391;NA;NA;NA;0.998069968529129;0.987488943417744;NA;NA;NA;2.45839595794678;0.155330181121826;0.170036315917969;34.008683681488;33621.3439252094;33621.3439252094
156;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.21489071846008;0.0137689113616943;0.0245096683502197;12.2135436534882;9564.16503947431;9564.16503947431
54;2;2;4;0.910977927641952;0.818966286289621;NA;NA;NA;1;0.95787555724015;NA;NA;NA;0.902940844794413;0.95787555724015;NA;NA;NA;1;0.95787555724015;NA;NA;NA;2.1395263671875;0.00111103057861328;0.00660347938537598;12.1384556293488;1184.28131265463;1182.28131265463
266;3;2;4;0.940773473194679;0.992197752219259;0.900808894566401;NA;NA;0.9985860702085;0.998609241100356;0.998489507650625;NA;NA;0.9985860702085;0.998609241100356;0.998489507650625;NA;NA;0.97609022969866;0.992197752219259;0.985697338720086;NA;NA;2.43406438827515;0.0701873302459717;0.0799486637115479;17.6077959537506;36600.4885971725;36598.275909188
450;2;10;2;0.999993025474032;0.999999876551138;NA;NA;NA;1;0.999999876551138;NA;NA;NA;1;0.999999876551138;NA;NA;NA;NA;NA;NA;NA;NA;2.49162673950195;0.0918359756469727;0.164463520050049;NA;12200.3226458614;12200.3226458614
440;3;10;2;0.999999179812401;0.999999544696743;0.999999544696743;NA;NA;0.999999179812401;0.999999544696743;0.999999544696743;NA;NA;0.999999179812401;0.999999544696743;0.999999544696743;NA;NA;NA;NA;NA;NA;NA;2.51515483856201;0.0837187767028809;0.152928352355957;NA;15336.7856897521;15336.7856897521
60;5;10;3;0.999993289052527;0.155027781767463;0.623904101962785;0.163761414762113;0.682658400545978;0.999910985625937;1;0.999999736805367;0.998651497365423;0.999999803807353;0.999449938758682;0.999762552671739;0.999881779624415;0.994179663994589;0.973073324736691;NA;NA;NA;NA;NA;2.42443633079529;0.000983953475952148;0.0172679424285889;NA;415.651794310942;409.906150344123
380;2;2;3;0.992090436880316;0.977634279364728;NA;NA;NA;0.992090436880316;0.991700718697974;NA;NA;NA;0.992090436880316;0.991700718697974;NA;NA;NA;0.992090436880316;0.991700718697974;NA;NA;NA;2.39594531059265;0.175560474395752;0.145028591156006;15.6298162937164;54686.5885708448;54686.5885708448
122;2;2;5;0.996460495460625;0.92080653374232;NA;NA;NA;0.996460495460625;0.998959973790837;NA;NA;NA;0.996460495460625;0.998959973790837;NA;NA;NA;0.996460495460625;0.980296414297601;NA;NA;NA;2.21135663986206;0.00650382041931152;0.0263736248016357;14.2183718681335;6396.91413922398;6396.08571209924
360;4;4;4;0.999288612456634;0.974366274916289;0.972145302653245;0.241582986821941;NA;0.999999994861703;0.99999995444196;0.999999791213935;0.999999985513248;NA;0.999999994861703;0.99999995444196;0.999999791213935;0.999999659931114;NA;0.974983025501767;0.99731704969652;0.968505618044757;0.72003447365363;NA;2.72883248329163;0.108429193496704;0.148430824279785;45.2866880893707;38955.5185233365;38944.8171969764
116;5;4;4;0.999946272046937;0.682999829712368;0.287858594578465;0.54466991058667;0.65745527525044;0.999946272046937;0.999990744331344;0.999889318411568;0.999999270459729;0.999974184916192;0.999946272046937;0.999990744331344;0.999899737486853;0.999969998374865;0.999974184916192;0.931896704075909;0.789189522175014;0.891266659355265;0.977243427576294;0.95518881672722;2.77252817153931;0.00313782691955566;0.0150258541107178;39.0694906711578;4465.3004359304;4463.65740023569
448;5;2;3;0.699756527611565;0.954312354404429;0.769603734912673;0.94145906409948;0.823054252191232;0.992654637523031;0.993485365135333;0.993352856250549;0.993319700708165;0.992807833872588;0.992654637523031;0.993485365135333;0.993352856250549;0.993319700708165;0.992807833872588;0.954365901208515;0.882324287054078;0.941741922462328;0.816393756661917;0.937101770105073;2.82464694976807;0.403223276138306;0.251337289810181;25.1215579509735;127132.362798619;127127.51098426
288;5;4;3;0.801535619057732;0.812450511850729;0.645907633367401;0.765669992050364;0.911360371409679;0.999975323547674;0.999976207729207;0.999976192229382;0.999994358571839;0.99997761315511;0.999975323547674;0.999976207729207;0.999976192229382;0.999994358571839;0.99997761315511;0.938657504979854;0.965580493586385;0.940073254194245;0.861414282742737;0.71995397171479;2.63525128364563;0.06105637550354;0.0816075801849365;40.0050754547119;26202.5862165687;26187.2403614224
250;3;10;3;0.999994331128845;0.999880137723941;0.999836117919609;NA;NA;0.999999999992395;0.999999999999996;0.999999999998364;NA;NA;0.999999999729635;0.999999999999996;0.999999998831947;NA;NA;NA;NA;NA;NA;NA;2.38223314285278;0.0142183303833008;0.0532310009002686;NA;5986.41551255715;5982.44546525971
356;4;4;2;0.98885815103776;0.998357563064217;0.902572870940238;0.988800257501185;NA;0.998369908455112;0.998357563064217;0.998370521662751;0.998361283000702;NA;0.998369908455112;0.998357563064217;0.998370521662751;0.998361283000702;NA;0.98885815103776;0.988775292357696;0.817551083059206;0.902078625166427;NA;2.45574593544006;0.0852816104888916;0.118849039077759;32.6853761672974;29910.5780420794;29909.2140442289
490;4;2;4;0.904092215189335;0.894441720281311;0.557865001591045;0.906872491887214;NA;0.999451015215973;1;0.999455242242262;0.999502771586324;NA;0.999451015215973;1;0.999455242242262;0.999502771586324;NA;0.990539808498128;0.806492077998995;0.975580967161019;0.929440127932397;NA;2.87822794914246;0.434800624847412;0.302321434020996;27.021755695343;144728.962176439;144717.810866574
350;2;2;3;0.991594017142513;0.973293492877749;NA;NA;NA;0.991594017142513;0.991831861347703;NA;NA;NA;0.991594017142513;0.991831861347703;NA;NA;NA;0.991594017142513;0.991831861347703;NA;NA;NA;2.41880893707275;0.123332262039185;0.127925157546997;15.2614886760712;46375.4049533375;46375.4049533375
308;2;4;2;0.997977262966425;0.996887161200922;NA;NA;NA;0.997977262966425;0.996887161200922;NA;NA;NA;0.997977262966425;0.996887161200922;NA;NA;NA;0.997977262966425;0.984319986461202;NA;NA;NA;2.32975029945374;0.0659952163696289;0.0831418037414551;26.178507566452;14285.1737265002;14285.1737265002
380;5;10;4;0.999999999998673;0.174698184280815;0.268845317581871;0.748153312566995;0.549516060306782;1;1;0.999999999999999;1;0.999999999999999;1;1;0.999999999999999;0.999999999999817;0.999999999999999;NA;NA;NA;NA;NA;3.33947062492371;0.0516417026519775;0.133373498916626;NA;19349.8602788975;19337.3245508982
280;4;10;3;0.999325265148579;0.722725049833916;0.89831978781395;0.999690164801104;NA;0.999999999972324;0.999999999952255;0.999999999888908;0.999999999888876;NA;0.999999999508288;0.999999999952255;0.999999998999753;0.999999999888876;NA;NA;NA;NA;NA;NA;2.45774459838867;0.019582986831665;0.0626182556152344;NA;8743.9628037509;8727.44185630976
60;4;2;3;0.70182795338199;0.859717961608357;1;0.832490612611603;NA;0.948729480016437;0.950135288916833;1;1;NA;0.948729480016437;0.950135288916833;1;0.811936346150635;NA;0.948729480016437;0.950135288916833;1;0.832490612611603;NA;2.17580008506775;0.00134515762329102;0.00828647613525391;13.977662563324;1995.20434076938;1994.23480892299
500;3;4;5;0.951678176188983;0.999920788012693;0.997185246393157;NA;NA;0.999999999656197;0.99999999998076;0.999999999999219;NA;NA;0.999999999656197;0.99999999998076;0.999999999999219;NA;NA;0.999989317431974;0.979168428763766;0.99136747269333;NA;NA;2.70564746856689;0.325896978378296;0.298291444778442;50.9815571308136;67266.9026320377;67249.6738999799
286;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.39364147186279;0.0674567222595215;0.0913851261138916;12.497416973114;24577.5224920829;24577.5224920829
364;5;2;4;0.97739255476812;0.475330859492441;0.532633805051263;0.701923646642723;0.36010072000523;0.999116835166047;1;1;0.999208619962428;0.9991905534057;0.999116835166047;1;1;0.999208619962428;0.9991905534057;0.73410006224496;0.981113893381275;0.871361648875035;0.940568945582194;0.952239303529953;2.97456312179565;0.132560968399048;0.158450126647949;26.9901208877563;89503.2881106466;89491.2835176652
438;4;2;3;0.993263260122232;0.980390451879011;0.826235194147499;0.723364019144169;NA;0.993263260122232;0.992879334401144;1;0.992940270053792;NA;0.993263260122232;0.992879334401144;1;0.992940270053792;NA;0.979371694310744;0.992879334401144;0.826235194147499;0.950653028723583;NA;2.73506641387939;0.428448915481567;0.236428737640381;21.2687356472015;108132.731319632;108129.054202373
72;4;4;4;0.86318323185262;0.495898382568242;0.699346921419984;0.419728976825162;NA;0.999869293983681;0.99991071829919;0.999862278712347;0.999991075375157;NA;0.999869293983681;0.996404322827392;0.998769581230066;0.998624561220165;NA;0.93884353439942;0.999489368699757;0.98756915123405;0.937017296738694;NA;2.42833232879639;0.00141286849975586;0.00915193557739258;35.6758551597595;1507.15983842186;1502.35484065236
270;5;10;5;0.999999999999953;0.287102055607827;0.335291473905605;0.557599078714185;0.524016779804405;1;1;1;1;1;0.999999999999944;0.999999999999619;0.999999999999974;0.999999999999986;0.999999999999928;NA;NA;NA;NA;NA;4.39732885360718;0.014554500579834;0.0544562339782715;NA;10037.1415428067;10028.8593635453
380;2;10;3;0.999999999996588;0.999999953415327;NA;NA;NA;0.999999999996588;0.999999999999966;NA;NA;NA;0.999999999996588;0.999999999999966;NA;NA;NA;NA;NA;NA;NA;NA;2.47262692451477;0.0568051338195801;0.119256019592285;NA;10936.412331782;10935.5839046573
390;2;10;3;0.999999999730831;0.999999972991874;NA;NA;NA;0.99999999999784;0.999999999999612;NA;NA;NA;0.99999999999784;0.999999999999612;NA;NA;NA;NA;NA;NA;NA;NA;2.44500613212585;0.0625426769256592;0.117640495300293;NA;11493.858074637;11493.858074637
274;3;2;4;0.903309105401871;0.986025496242968;0.974081570798471;NA;NA;0.998473337568663;0.998624122756518;0.998788079480688;NA;NA;0.998473337568663;0.998624122756518;0.998788079480688;NA;NA;0.977751144582415;0.957028830762783;0.949391021801969;NA;NA;2.43372559547424;0.0590336322784424;0.0750033855438232;17.8045842647552;38804.5362658123;38802.1979280886
236;2;4;3;0.999795040823743;0.999697557933493;NA;NA;NA;1;0.999957733896177;NA;NA;NA;1;0.999957733896177;NA;NA;NA;0.976363017170231;0.996509048851973;NA;NA;NA;2.29471874237061;0.0250675678253174;0.0564398765563965;26.1183285713196;10486.0620433566;10486.0620433566
160;5;10;5;1;0.230272339930714;0.176633129806767;0.219557680653514;0.190968320603313;0.999999999998962;0.99999999999594;0.999999999999901;0.999999999995872;0.999999999996686;0.99999999649203;0.999999719545389;0.999999967174453;0.999999089328734;0.99999999819965;NA;NA;NA;NA;NA;4.46711301803589;0.00411701202392578;0.0273852348327637;NA;3464.7227427979;3453.90086394925
320;4;4;2;0.996951923458334;0.998084757022646;0.997069987387546;0.986949031613645;NA;0.996951923458334;0.998084757022646;0.997069987387546;0.998084757022646;NA;0.996951923458334;0.998084757022646;0.997069987387546;0.998084757022646;NA;0.996951923458334;0.743457806065104;0.997069987387546;0.986949031613645;NA;2.41637682914734;0.08725905418396;0.0978991985321045;31.5188803672791;24088.5488048516;24088.4125081568
364;2;4;4;0.999986555785039;0.999999522692503;NA;NA;NA;0.999999907065038;0.999999949903002;NA;NA;NA;0.999999907065038;0.999999949903002;NA;NA;NA;0.997014877469967;0.966056495776844;NA;NA;NA;2.47449088096619;0.130059957504272;0.127658367156982;33.1463782787323;27314.4256019034;27314.4256019034
96;3;2;5;0.914115684913991;0.910101648999583;0.41727587605403;NA;NA;0.998784928546906;0.998818716654889;0.995677851993844;NA;NA;0.998784928546906;0.998818716654889;0.963951764351058;NA;NA;0.944990457536691;0.979760475031395;0.995677851993844;NA;NA;2.28723573684692;0.00330972671508789;0.0125880241394043;16.3066923618317;4891.19046688662;4888.27698968097
128;2;4;5;0.99887597288173;0.999532645194584;NA;NA;NA;0.999999895738729;0.999999898153414;NA;NA;NA;0.999981120087701;0.999986477581849;NA;NA;NA;0.99000706211973;0.997518204936539;NA;NA;NA;2.22134518623352;0.00503659248352051;0.0158052444458008;27.6502923965454;3505.92510704353;3500.26825279403
396;5;2;2;0.919907722763465;1;0.839621543743215;0.84011016422298;0.919907722763465;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.50914525985718;0.188836812973022;0.162137031555176;18.4655480384827;84021.4600284068;84020.237524503
400;3;2;5;0.968346272393876;0.954042663780509;0.954734439955864;NA;NA;0.999918275698514;0.999928715486312;0.999918489598461;NA;NA;0.999918275698514;0.999928715486312;0.999918489598461;NA;NA;0.948112336207343;0.99476601297085;0.9884929027235;NA;NA;2.64255309104919;0.220288276672363;0.19699501991272;23.634779214859;86147.0227321455;86144.1392076424
468;5;4;5;0.999800841638743;0.857077860564631;0.596569698534476;0.0163415330588481;0.39311855870012;0.99999999895581;0.9999999999987;0.999999999011755;0.999999999492377;0.999999999481416;0.99999999895581;0.9999999999987;0.999999989558673;0.999999999492377;0.999999993150989;0.902816282628074;0.973325090633309;0.763152300924002;0.844566937736749;0.964676189056509;4.36731243133545;0.219005107879639;0.299165487289429;70.3955860137939;76522.3653883749;76509.8250995475
200;2;10;5;0.999998301499957;0.999999884674959;NA;NA;NA;0.999999999999986;0.999999999999996;NA;NA;NA;0.999999999922648;0.999999999998798;NA;NA;NA;NA;NA;NA;NA;NA;2.34932231903076;0.00704669952392578;0.0455009937286377;NA;3426.52813742386;3417.21442892487
108;4;4;4;0.966037050991494;0.86200221728092;0.619038589069;0.0687510879551041;NA;0.999998889501295;0.999991495730198;0.999994183272214;0.999992587428078;NA;0.999755835384253;0.999991495730198;0.999837716442793;0.999992587428078;NA;0.926135800756901;0.928048846884158;0.71705024320064;0.996730132910707;NA;2.45396733283997;0.0028536319732666;0.0148935317993164;34.2770669460297;3457.37836066454;3453.87161641155
98;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.12172818183899;0.00385475158691406;0.0205225944519043;10.4928216934204;2889.74256634873;2889.74256634873
494;3;2;5;0.908025414368557;0.988163987847629;0.973619180376664;NA;NA;0.999951307529519;0.999944790693751;0.999939061079485;NA;NA;0.999951307529519;0.999944790693751;0.999939061079485;NA;NA;0.997547107880403;0.943472578691461;0.977350092412766;NA;NA;2.7384135723114;0.591009855270386;0.282130479812622;25.6258370876312;131369.716805176;131362.407904703
170;4;2;2;1;1;1;1;NA;1;1;1;1;NA;1;1;1;1;NA;1;1;1;1;NA;2.24170017242432;0.0181372165679932;0.0304481983184814;13.8986158370972;13571.37524078;13571.37524078
294;5;2;5;0.981719544497248;0.783701433074426;0.447207906237498;0.45864542685007;0.678174483692662;1;0.999844487363649;0.999881975950839;0.999852977950388;0.999844487363649;1;0.999844487363649;0.999881975950839;0.999852977950388;0.998553393294687;0.937504986977378;0.866857943873993;0.968288208136121;0.964758464442105;0.865395348131959;3.96457839012146;0.0747134685516357;0.0731263160705566;28.7933158874512;60439.3709279878;60431.2852920569
352;3;4;5;0.950972684387779;0.984339307818417;0.999542550734488;NA;NA;0.999999999602122;0.999999997025648;0.999999999818526;NA;NA;0.999999999602122;0.999999965518111;0.999999999818526;NA;NA;0.962544479978457;0.958190621586306;0.961641817957261;NA;NA;2.57388734817505;0.114741086959839;0.136680841445923;42.5510194301605;33272.9192019234;33255.9437575084
200;3;10;3;0.999674164045648;0.999945399682692;0.999996244096126;NA;NA;0.999999999879332;0.99999999999008;0.999999999988367;NA;NA;0.999999999879332;0.999999990146801;0.999999990162496;NA;NA;NA;NA;NA;NA;NA;2.30686283111572;0.00836539268493652;0.0361998081207275;NA;3818.89982817379;3806.08101710264
490;2;10;4;0.999999999888485;0.99999999999975;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2.60079264640808;0.122024536132812;0.192182540893555;NA;19832.9488373701;19832.9488373701
112;5;2;5;0.930333588792767;0.608627826730705;0.236405907268625;0.369276372938973;0.672241654607018;0.996179736752153;0.996405017213809;0.999259717673418;0.999067935189371;0.996713287805787;0.996179736752153;0.996405017213809;0.977296502028208;0.999067935189371;0.996713287805787;0.958726557867181;0.967875012623241;0.836738533218119;0.98917006298038;0.850252632361739;3.70483469963074;0.00416183471679688;0.0150418281555176;22.2786660194397;8701.98883312472;8697.25064077324
264;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.3226535320282;0.0655746459960938;0.0744149684906006;12.1738150119781;20815.6092194106;20815.6092194106
360;4;4;4;0.872715888278025;0.644934450590491;0.48421915861451;0.750272354253302;NA;0.999999957893933;0.99999990373473;0.999999809202215;0.999999996534561;NA;0.999999957893933;0.99999990373473;0.999999809202215;0.999999996534561;NA;0.990729508733019;0.835323040371711;0.97457195789435;0.889485856580356;NA;2.72975587844849;0.112425565719604;0.128695249557495;45.164235830307;38975.2659201121;38966.5276239391
